stop_name,lng,lat
TMN ESPLANAD (TIMUR),101.6809,3.05939
INTERNATIONAL MEDIAL UNIVERSITY (SELATAN),101.68734,3.0591
INTERNATIONAL MEDIAL UNIVERSITY (SELATAN),101.68739,3.05893
SMK DATO IBRAHIM YAACOB,101.67233,3.20651
SJK(C) MUN CHOONG,101.67434,3.20577
SJK(C) MUN CHOONG,101.6745,3.20564
PPR BATU MUDA (UTARA),101.68066,3.20812
PPR BATU MUDA (UTARA),101.68072,3.20889
PPR BATU MUDA (SELATAN),101.67982,3.20696
PPR BATU MUDA (SELATAN),101.67933,3.20675
TMN MAS TIARA (SELATAN),101.67476,3.20962
TMN MAS TIARA (SELATAN),101.67466,3.20961
TMN BATU PERMAI,101.67493,3.20791
IPD SENTUL,101.69264,3.17444
PPR SRI TERRENGGANU,101.69312,3.1752
ROYAL THAI EMBASSY,101.7253,3.16012
SRK(T) SENTUL KL,101.69249,3.1799
SENTUL BOULEVARD (BARAT),101.69175,3.1844
ST JOSEPH CHURCH,101.6915,3.18599
PANGSAPURI SENTUL UTARA,101.69111,3.18863
PANGSAPURI SENTUL UTARA,101.6913,3.19006
MASJID AL-HIDAYAH SENTUL,101.69097,3.19198
KOMPLEKS DARUL HIDAYAH,101.68918,3.20541
KOMPLEKS DARUL HIDAYAH,101.68942,3.20541
CITYLIGHTS @ SENTUL,101.68928,3.20897
CITYLIGHTS @ SENTUL,101.68946,3.20911
F.I.T CENTER,101.68917,3.21396
F.I.T CENTER,101.6894,3.21544
MASJID SAIDINA HAMZAH,101.68855,3.21768
TMN KOPERASI POLIS FASA 2,101.68921,3.22058
TMN KOPERASI POLIS FASA 3,101.68943,3.22062
INTERNATIONAL ISLAMIC COLLEGE,101.6892,3.22314
INTERNATIONAL ISLAMIC COLLEGE,101.68944,3.22315
JBT AGAMA ISLAM WILAYAH PERSEKUTUAN,101.68913,3.22671
JBT AGAMA ISLAM WILAYAH PERSEKUTUAN,101.68935,3.22665
TMN BATU MUDA (TIMUR),101.6882,3.228
TMN BATU MUDA (TIMUR),101.68819,3.22812
TMN BATU MUDA (BARAT),101.68673,3.22791
TMN BATU MUDA (BARAT),101.68605,3.22802
TMN BATU MUDA (TENGAH),101.68523,3.22785
BATU CAVES INDUSTRIAL PARK 8 (BARAT),101.6834,3.22778
BATU CAVES INDUSTRIAL PARK 8 (BARAT),101.68354,3.2279
SMK BATU MUDA,101.68937,3.21162
SMK BATU MUDA,101.68917,3.21181
1 SENTUL,101.69035,3.20012
1 SENTUL,101.68995,3.20074
SENTUL BOULEVARD (UTARA),101.69306,3.18603
SENTUL BOULEVARD (TIMUR),101.69375,3.18489
THE FENNEL SENTUL EAST,101.69411,3.18373
LRT SENTUL TIMUR,101.69549,3.18513
PANGSAPURI BANDAR BARU SENTUL (UTARA),101.69805,3.18841
SK BANDAR BARU SENTUL,101.6987,3.18445
UTC SENTUL,101.69804,3.18233
INSTITUT LATIHAN MAJLIS KEBAJIKAN & PEMBANGUNAN MASYARAKAT,101.6981,3.17844
HAB PASAR SENI - G,101.69566,3.14384
KG CHUBADAK JAYA (SELATAN),101.69538,3.18923
PANGSAPURI BANDAR BARU SENTUL (BARAT),101.69514,3.18709
PERUMAHAN SRI NEGERI SEMBILAN,101.69485,3.18312
MADRASAH AL-ISLAH,101.69475,3.18074
LRT SENTUL,101.69565,3.17824
LRT TITIWANGSA,101.6974,3.17401
HADAPAN HOSPITAL TAWAKAL,101.69994,3.17728
BERTENTANGAN SJK ( C ) CHIAO NAN,101.70048,3.17856
SJK (C) CHIAO NAN,101.7003,3.17876
TITIWANGSA (BARAT),101.70148,3.18173
SRJK(C) CHUNG HWA,101.70175,3.18471
SRJK(C) CHUNG HWA,101.70225,3.1835
WISMA LOTUS HRIH,101.70185,3.18567
WISMA LOTUS HRIH,101.70204,3.18556
KUAN YIN TING TEMPLE SETAPAK,101.70411,3.18844
KUAN YIN TING TEMPLE SETAPAK,101.70361,3.18773
COURTS MEGASTORE SETAPAK / CHRIST LUTHERAN CHURCH,101.70713,3.19084
COURTS MEGASTORE SETAPAK / CHRIST LUTHERAN CHURCH,101.70801,3.19124
TMN P. RAMLEE,101.70829,3.19181
TMN P. RAMLEE,101.70887,3.19197
GENTING KELANG (SELATAN),101.71214,3.19533
SRI PELANGI CONDOMINIUM (SELATAN),101.71299,3.1958
SRI PELANGI CONDOMINIUM (SELATAN),101.71319,3.1964
SRI PELANGI CONDOMINIUM (UTARA),101.71401,3.19726
SRI PELANGI CONDOMINIUM (UTARA),101.71434,3.19715
METRO GENTING,101.7161,3.19914
METRO GENTING,101.71636,3.19897
FESTIVAL CITY MALL (SELATAN),101.72042,3.20239
FESTIVAL CITY MALL (SELATAN),101.72055,3.20215
STARPARC POINT,101.72256,3.20408
SETAPAK VOCATIONAL COLLEGE (BARAT),101.72545,3.20616
SETAPAK VOCATIONAL COLLEGE (BARAT),101.72544,3.2058
SETAPAK VOCATIONAL COLLEGE (UTARA),101.72686,3.20736
SETAPAK VOCATIONAL COLLEGE (UTARA),101.72698,3.20794
COLUMBIA ASIA HOSPITAL TMN DANAU KOTA,101.71832,3.20038
COLUMBIA ASIA HOSPITAL TMN DANAU KOTA,101.7185,3.20095
TMN GENTING SETAPAK,101.71003,3.19299
TMN GENTING SETAPAK,101.71004,3.19335
TITIWANGSA (BARAT),101.7011,3.18012
FLAT TMN WILAYAH SELAYANG,101.66115,3.23924
FLAT TMN WILAYAH SELAYANG,101.66103,3.23925
MASJID AL-ZAKIRIN,101.66021,3.23779
MASJID AL-ZAKIRIN,101.66005,3.23773
TMN SERI MURNI APARTMENT (SELATAN),101.66143,3.23501
TMN SERI MURNI APARTMENT (SELATAN),101.66132,3.23491
TMN SERI MURNI APARTMENT (TIMUR),101.66283,3.23617
TMN SERI MURNI APARTMENT (TIMUR),101.66295,3.23557
KG BARU AIR PANAS,101.7168,3.1888
SURAU AL-JAM IYYAH,101.71389,3.18982
SURAU AL-JAM IYYAH,101.71389,3.18995
GOOD SHEPHERD CATHOLIC CHURCH,101.71264,3.19093
TMN SETAPAK JAYA (UTARA),101.72769,3.19223
WISMA FELCRA / SMK TMN SRI RAMPAI,101.73272,3.19135
WISMA FELCRA / SMK TMN SRI RAMPAI,101.73297,3.19119
TMN SRI RAMPAI (BARAT),101.7297,3.19143
TMN SRI RAMPAI (BARAT),101.72948,3.19153
SMK BDR TUN RAZAK,101.7236,3.09181
ITBM WANGSA MAJU (BARAT),101.7351,3.18956
SURAU DARUL HUDA SEK.10,101.73585,3.18701
RAMPAI COURT (SELATAN),101.73272,3.19334
RAMPAI COURT (SELATAN),101.73419,3.19235
TMN MEGAN SETAPAK,101.73055,3.19446
SRI RAMPAI PARK,101.72884,3.19563
SRI RAMPAI PARK,101.72851,3.19618
SRI UTAMA SCHOOLS (TIMUR),101.72508,3.19907
SRI UTAMA SCHOOLS (BARAT),101.72401,3.19911
SRI UTAMA SCHOOLS (BARAT),101.72429,3.19946
RAPID45,101.5601525,2.9946366
PKNS SETAPAK INDUSTRIAL AREA,101.72268,3.1981
PKNS SETAPAK INDUSTRIAL AREA,101.72251,3.1981
MEDAN MAKMUR SETAPAK,101.71948,3.1974
MEDAN MAKMUR SETAPAK,101.71978,3.19749
MEDAN SELERA SETAPAK,101.71837,3.19852
MEDAN SELERA SETAPAK,101.71823,3.19903
PERUMAHAN AWAM SETAPAK JAYA,101.7311,3.19658
LRT SRI RAMPAI,101.73754,3.19884
WANGSA WALK MALL (TIMUR),101.7439,3.19903
SMK WANGSA MAJU SEK. 5,101.74595,3.19826
SMK WANGSA MAJU SEK. 5,101.74616,3.19809
AEON BIG WANGSA MAJU (SELATAN),101.74476,3.19652
IKON CONNAUGHT,101.73231,3.08212
IKON CONNAUGHT,101.73189,3.08185
TMN CONNAUGHT (BARAT),101.73594,3.08207
TMN CONNAUGHT (BARAT),101.73602,3.08176
UCSI UNIVERSITY,101.73677,3.08525
TMN TAYNTON VIEW (TIMUR),101.73924,3.08776
TMN BUKIT HIJAU,101.74152,3.08607
TMN MUTIARA TIMUR,101.74017,3.09228
TMN MUTIARA TIMUR,101.73969,3.09276
CHERAS LEISURE MALL,101.74102,3.08854
MIDFIELDS SG BESI / TMN SALAK JAYA,101.70298,3.09599
KG BARU SALAK SELATAN (UTARA),101.70196,3.09104
KG BARU SALAK SELATAN (UTARA),101.70179,3.0912
VANTAGE POINT,101.7014,3.08593
VANTAGE POINT,101.70133,3.086
SPARK SHOPPING COMPLEX,101.70189,3.08391
SPARK SHOPPING COMPLEX,101.70153,3.08401
TERMINAL DESA PETALING,101.71171,3.08495
PANGSARIA,101.71158,3.08353
PANGSARIA,101.71142,3.08364
SK DESA PETALING,101.70926,3.08365
SK DESA PETALING,101.70959,3.08373
WINNER HEIGHTS,101.70695,3.08381
WINNER HEIGHTS,101.70691,3.0839
DESA PETALING (UTARA),101.70399,3.08699
DESA PETALING (UTARA),101.70387,3.08686
DESA HILL VILLAS,101.70636,3.08686
DESA HILL VILLAS,101.70635,3.08675
KG BARU SALAK SELATAN (SELATAN),101.70747,3.08648
KG BARU SALAK SELATAN (SELATAN),101.70743,3.08639
KG BARU SALAK SELATAN (TIMUR),101.70828,3.08745
KG BARU SALAK SELATAN (TIMUR),101.70858,3.08732
PASAR & PUSAT PENJAJA KG BARU SALAK SELATAN,101.7067,3.08912
PASAR & PUSAT PENJAJA KG BARU SALAK SELATAN,101.70641,3.08958
KG MALAYSIA TAMBAHAN,101.70425,3.0782
KG MALAYSIA RAYA (UTARA),101.70486,3.07708
KG MALAYSIA RAYA (UTARA),101.70457,3.07688
KG MALAYSIA RAYA (SELATAN),101.7039,3.07473
KG MALAYSIA RAYA (SELATAN),101.70419,3.0728
TBS BANDAR TASIK SELATAN,101.71236,3.07781
CASTLEFIELD GARDEN,101.70598,3.06916
CASTLEFIELD GARDEN,101.70558,3.06947
PANGSAPURI PERMAI,101.70711,3.06273
PANGSAPURI PERMAI,101.7068,3.06275
LRT SG. BESI,101.70806,3.0632
PLAZA SG BESI,101.6989,3.08955
THE LEAFZ SG BESI,101.69603,3.08513
MADRASATUL ISLAMIAH,101.73601,3.10628
MADRASATUL ISLAMIAH,101.736,3.10642
XIAO EN CENTER,101.73374,3.10331
XIAO EN CENTER,101.73383,3.1034
TMN MIDAH (UTARA),101.73301,3.10345
TMN MIDAH (UTARA),101.73412,3.10265
VELODRUM BUSINESS PARK,101.72975,3.11014
VELODRUM BUSINESS PARK,101.73021,3.10962
PEJABAT POS PUDU,101.71392,3.13387
PEJABAT POS PUDU,101.71393,3.13361
JKR WORKSYOP PERSEKUTUAN,101.71755,3.13108
JKR WORKSYOP PERSEKUTUAN,101.7175,3.13095
CHAN SOW LIN (SELATAN),101.70996,3.11894
CHAN SOW LIN (SELATAN),101.70969,3.11871
CHAN SOW LIN (BARAT),101.7087,3.12161
CHAN SOW LIN (UTARA),101.71416,3.12505
SOUTHGATE,101.71001,3.12496
SOUTHGATE,101.70991,3.12528
KG SRI INDAH,101.70695,3.11211
LRT JELATEK,101.73571,3.17581
WANGSA WALK MALL (UTARA),101.74096,3.19908
AEON BIG WANGSA MAJU (UTARA),101.74236,3.19682
AEON BIG WANGSA MAJU (TIMUR),101.74496,3.19726
ZETRO HILLPARK,101.74144,3.19384
ZETRO HILLPARK,101.74131,3.19403
RAMPAI BUSINESS PARK,101.72791,3.19635
RAMPAI BUSINESS PARK,101.72765,3.19682
ROYAL SELANGOR VISITOR CENTER,101.72422,3.19701
ROYAL SELANGOR VISITOR CENTER,101.72419,3.19731
TMN LEMBAH KERAMAT AU5 (BARAT),101.75028,3.20298
TMN PERMATA,101.74838,3.20293
KELUMPUK MERPATI,101.75748,3.18966
KELUMPUK MERPATI,101.75748,3.18955
KELUMPUK TEMPUA,101.75612,3.18739
KELUMPUK TEMPUA,101.75585,3.18724
KELUMPUK CEMPERLING,101.7549,3.1827
KELUMPUK DAHLIA,101.75354,3.18329
KELUMPUK BUNGA RAYA,101.75153,3.18365
KELUMPUK KENANGA,101.74896,3.18366
KELUMPUK CHEMPAKA,101.74862,3.18229
KELUMPUK BAMBU,101.74805,3.17995
KELUMPUK SUNDING MALAM,101.74986,3.18474
KELUMPUK JERIJIT,101.75245,3.18295
APARTMENT SRI AYU,101.7455,3.17913
SK TMN SETIAWANGSA (BARAT),101.74038,3.18029
KELUMPUK PINANG,101.74689,3.1786
SURAU AL SYAKIRIN,101.74841,3.1789
FURAMA,101.70995,3.13851
FURAMA,101.70961,3.13933
D' MAJESTIC,101.7118,3.13643
D MAJESTIC,101.71171,3.13624
MENARA PGRM,101.7291,3.12292
MENARA PGRM,101.72938,3.12272
TMN SHAMELIN PERKASA (UTARA),101.73671,3.12826
TMN SHAMELIN PERKASA (UTARA),101.73623,3.12767
LRT PUDU,101.71291,3.13337
LRT PUDU,101.71304,3.13301
IXORA APARTMENT,101.71914,3.13746
DESA PANDAN,101.73728,3.14411
TMN SHAMELIN PERKASA (TIMUR),101.73801,3.12283
TMN SHAMELIN PERKASA (TIMUR),101.73823,3.12278
HAB TMN SHAMELIN PERKASA,101.73931,3.12385
SK(T) KG PANDAN,101.73684,3.14279
PUSAT OPERASI RELA KG PANDAN,101.73563,3.14329
WISMA INDAH,101.71831,3.13364
DIAMOND SQUARE,101.7052,3.1945
DIAMOND SQUARE,101.70518,3.19543
KG PUAH,101.70426,3.197
KG PUAH,101.70461,3.19666
PLATINUM RESIDENCE,101.70377,3.19869
PLATINUM RESIDENCE,101.7041,3.19848
MASJID JAMEK SAAD BIN ABI WAQQAS,101.70279,3.20159
KL TRADERS SQUARE,101.70219,3.20341
BATU 4 GOMBAK,101.70172,3.20581
BATU 4 GOMBAK,101.70208,3.20601
PASAR BESAR GOMBAK,101.70379,3.2088
PASAR BESAR GOMBAK,101.7046,3.2092
RAPID46,101.5586103,2.9865447
SRA SG. MULIA,101.70635,3.21115
SRA SG. MULIA,101.70643,3.21089
WISMA KS,101.70825,3.2125
WISMA KS,101.70912,3.21243
BATU 5 GOMBAK,101.71156,3.21344
BATU 5 GOMBAK,101.71187,3.21338
JU XIAN MIAO TEMPLE,101.70289,3.20733
TMN SEGAMBUT (BARAT),101.67463,3.18327
JABATAN PERLINDUNGAN HIDUPAN LIAR,101.74478,3.08476
JABATAN PERLINDUNGAN HIDUPAN LIAR,101.7449,3.08493
TMN SEGAR,101.74284,3.0864
TMN SEGAR,101.7428,3.08669
TMN CONNAUGHT (UTARA),101.73686,3.08251
TMN DESA AMAN,101.7395,3.09474
TMN RAKYAT,101.74633,3.10331
TMN RAKYAT,101.74623,3.10321
KETUMBAR HILL (TIMUR),101.7477,3.10383
KETUMBAR HILL (TIMUR),101.74781,3.10378
KETUMBAR HILL (UTARA),101.74871,3.10425
KETUMBAR HILL (UTARA),101.74858,3.10415
TMN CHERAS,101.74333,3.10305
FLAT SRI LANGKAWI,101.71714,3.21795
M3 MALL / M3 RESIDENCY,101.71852,3.21717
SURAU NURUL-MUSTTAQIN TMN MELATI,101.71961,3.21893
FLAT GOMBAK SETIA,101.7202,3.21929
KG LEMBAH MELEWAR (TIMUR),101.70067,3.21827
KOMPLEKS DESA KEPONG,101.6297,3.20901
FESTIVAL CITY MALL (TIMUR),101.72094,3.20485
PV12 CONDOMINIUM,101.71726,3.20668
PV12 CONDOMINIUM,101.7177,3.20726
TMN MEDAN IDAMAN (SELATAN),101.71181,3.20442
SRA AT-TAQWA,101.70768,3.20658
LANGKAWI APARTMENT,101.71394,3.20458
UPTOWN DANAU KOTA,101.71844,3.20878
SRA TMN IBU KOTA,101.7174,3.20998
TMN IBU KOTA (TIMUR),101.71625,3.21118
TMN IBU KOTA (UTARA),101.71532,3.21208
DEWAN SERBAGUNA TMN IBU KOTA,101.71417,3.21151
SJK (C) LEE RUBBER,101.70997,3.20922
TMN MEDAN IDAMAN (UTARA),101.70937,3.21164
IMPIAN BKT TUNKU,101.68493,3.16341
MARKAS BATALLION REJIMEN,101.72587,3.21247
MARKAS BATALLION REJIMEN,101.72611,3.21245
KG PADANG BALANG,101.69891,3.20559
KG PADANG BALANG,101.69904,3.20569
KG CHUBADAK HULU (UTARA),101.69754,3.20475
KG CHUBADAK HULU (UTARA),101.69737,3.20473
KG CHUBADAK HULU (SELATAN),101.69457,3.20104
KG CHUBADAK HULU (SELATAN),101.6945,3.20114
KTM KEPONG,101.6293,3.20777
KG CHUBADAK TAMBAHAN,101.69242,3.19943
KG CHUBADAK TAMBAHAN,101.69278,3.1999
FLAT TMN MELATI (BLK F),101.73621,3.21905
BERTENTANGAN PERUMAHAN TAMAN DATO SENU,101.69408,3.19566
TMN DATO SENU SENTUL (BARAT),101.69407,3.19397
FLAT TMN SENTUL UTARA (SELATAN),101.699,3.19432
FLAT TMN SENTUL UTARA (UTARA),101.69861,3.1961
TMN DATO SENU SENTUL (UTARA),101.69573,3.195
PASAR MALAM TMN DATO SENU,101.69573,3.19367
MADRASAH RAUDATUL MUTTAQIN,101.69632,3.19232
KG CHUBADAK JAYA (TIMUR),101.69701,3.19016
KG CHUBADAK JAYA (TIMUR),101.69689,3.19018
LEMBAGA PEPERIKSAAN MALAYSIA,101.67141,3.16928
PUBLIKA,101.66534,3.17016
PUBLIKA,101.66477,3.17042
MATRADE (TIMUR),101.6673,3.17805
CHERAS BUSINESS CENTER (TIMUR),101.73956,3.101
MATRADE (SELATAN),101.66726,3.17543
MATRADE (SELATAN),101.66744,3.1752
DUTAMAS (TIMUR),101.67286,3.17317
DUTAMAS (TIMUR),101.67287,3.17344
MASJID WILAYAH PERSEKUTUAN (SELATAN),101.67202,3.17127
KOMPLEKS SUKAN NEGARA,101.67754,3.17463
BKT TUNKU (UTARA),101.67985,3.17365
BKT TUNKU (UTARA),101.67976,3.17355
KTM PUTRA,101.69104,3.1645
KTM PUTRA,101.69097,3.16432
KOMPLEKS SUKAN NEGARA (STROEER SHELTER TAXI / BUS?),101.6772,3.17499
TMN KOK DOH JINJANG SOUTH,101.66528,3.19456
TMN KOK DOH JINJANG SOUTH,101.66534,3.19475
RUMAH PANJANG SRI SEGAMBUT (TIMUR),101.66252,3.19921
RUMAH PANJANG SRI SEGAMBUT (TIMUR),101.66239,3.19935
RUMAH PANJANG SRI SEGAMBUT (BARAT),101.66168,3.19855
RUMAH PANJANG SRI SEGAMBUT (BARAT),101.66128,3.19845
TMN PUSAT KEPONG (BARAT),101.65592,3.19963
PUSAT KOMERSIAL TMN SRI SEGAMBUT,101.65512,3.19706
PUSAT KOMERSIAL TMN SRI SEGAMBUT,101.65499,3.19678
TMN SRI SEGAMBUT (SELATAN),101.65552,3.19535
TMN SRI SEGAMBUT (SELATAN),101.65535,3.19523
MASJID AL-QURTUBI,101.65669,3.19458
MASJID AL-QURTUBI,101.65653,3.19442
TMN BATU (BARAT),101.66336,3.19971
TMN BATU (SELATAN),101.66636,3.19966
BANK NEGARA,101.69192,3.15204
BANK NEGARA,101.69194,3.15231
BGN JBT KERJA RAYA,101.69066,3.15368
BGN JBT KERJA RAYA,101.69045,3.1542
BGN KEMENTERIAN KERJA RAYA,101.68839,3.15531
JINJANG SOUTH (TIMUR),101.66245,3.20017
JBT PENGAIRAN DAN SALIRAN MALAYSIA,101.68237,3.15893
BKT TUNKU (TIMUR),101.68679,3.1641
SK SULTAN HISHAMUDDIN ALAM SHAH,101.69141,3.15075
MASJID NEGARA,101.69302,3.14336
TUGU PAHLAWAN,101.68618,3.14966
PARLIMEN,101.68044,3.14905
SUASANA SENTRAL LOFT,101.68385,3.13039
SUASANA SENTRAL LOFT,101.68359,3.13031
KTM KUALA LUMPUR / KTM HQ,101.69294,3.14006
MUZIUM NEGARA (TIMUR),101.69082,3.1377
BANGSAR UTAMA,101.68061,3.1293
LRT BANGSAR,101.67906,3.12729
LRT BANGSAR,101.67882,3.12763
APARTMENT PUTRA RIA,101.6766,3.12317
APARTMENT PUTRA RIA,101.67631,3.12329
LRT ABDULLAH HUKUM,101.67259,3.11817
SK BANGSAR,101.67027,3.11676
SK BANGSAR,101.67066,3.11701
LRT KERINCHI,101.66839,3.11555
IPD PANTAI,101.66628,3.11671
IPD PANTAI,101.66712,3.11745
MASJID AR-RAHMAN UM,101.66253,3.11696
KOLEJ KEDIAMAN PERTAMA UM,101.65931,3.11811
JBT KEJURUTERAAN BIOPERUBATAN UM,101.65551,3.11907
FAKULTI SASTERA & SAINS SOSIAL UM,101.65353,3.12118
BGN HIGH IMPACT RESEARCH UM,101.6571,3.12184
PUSAT ASASI SAINS UM,101.65835,3.12168
STADIUM HOKI KL,101.665,3.11841
IBU PEJABAT TNB / KL ECO CITY,101.67364,3.12045
APARTMENT PUTRA RIA,101.67661,3.1236
DATARAN MAYBANK,101.67708,3.12623
BANGSAR BARU (UTARA),101.67207,3.13603
BANGSAR VILLAGE,101.67019,3.12969
BANGSAR BARU (BARAT),101.67046,3.13449
BANGSAR TELAWI (UTARA),101.67041,3.13258
BANGSAR TELAWI (SELATAN),101.67036,3.13092
RAPID47,101.5606613,2.9804505
BANGSAR BARU (SELATAN),101.6702,3.12868
BSC (SELATAN),101.66865,3.14238
MENARA BANGSAR,101.66469,3.14214
BSC (TIMUR),101.66798,3.14314
BSC (TIMUR),101.6681,3.14299
BANGSAR PARK (SELATAN),101.6733,3.13083
BANGSAR PARK (SELATAN),101.67343,3.13075
BANGSAR PARK (TENGAH),101.67333,3.13561
BANGSAR PARK (TENGAH),101.67343,3.13545
BANGSAR PARK (UTARA),101.67329,3.13776
BANGSAR PARK (UTARA),101.67335,3.13804
BANGSAR INDAH APARTMENT,101.67266,3.14027
SMK BUKIT BANDARAYA,101.67154,3.14247
SMK BUKIT BANDARAYA,101.6717,3.14247
BANGSAR BARU (TIMUR),101.67332,3.13264
SA673 - U5 (BARAT),101.54455,3.14526
BANGSAR BARU (TIMUR),101.67321,3.13237
BKT BANGSAR (BARAT),101.67446,3.1293
BKT BANGSAR (BARAT),101.67437,3.12925
BKT BANGSAR (SELATAN),101.67615,3.12738
BKT BANGSAR (SELATAN),101.676383,3.127584
TMN BANDARAYA,101.67229,3.13875
BKT DAMANSARA (SELATAN),101.66136,3.14467
PUSAT BANDAR DAMANSARA (UTARA),101.66276,3.14689
PUSAT BANDAR DAMANSARA (SELATAN),101.66284,3.14563
DAMANSARA CITY,101.66213,3.14488
WISMA HRDF,101.66238,3.15012
PLAZA DAMANSARA (SELATAN),101.6532,3.14878
PLAZA DAMANSARA (UTARA),101.6532,3.15067
MENARA MANULIFE,101.66309,3.15144
WISMA UOA DAMANSARA,101.66558,3.15171
HP TOWER,101.66383,3.15187
WISMA UOA DAMANSARA,101.66625,3.15144
WISMA UOA DAMANSARA II,101.66682,3.15143
TMN DESA BUSINESS CENTER,101.67749,3.09678
TMN DESA BUSINESS CENTER,101.67761,3.09643
TMN SHANGHAI (TIMUR),101.67961,3.09994
PAPILLION DESAHILL CONDOMINIUM,101.68074,3.10205
WISMA TM TMN DESA,101.68227,3.10358
FLAT SRI LABUAN,101.68377,3.10643
TMN BKT DESA (SELATAN),101.68556,3.10871
TMN DESA (UTARA),101.68859,3.10847
SMK DESA PERDANA,101.68986,3.10638
TMN DESA (SELATAN),101.68197,3.09609
ABADI INDAH APARTMENT,101.68527,3.09643
MASJID AL-MUHSIRIN,101.68875,3.10419
FABER TOWER,101.68506,3.10148
TMN DESA (TIMUR),101.68635,3.10054
DANAU IDAMAN CONDOMINIUM,101.68632,3.09915
KUCHAI BUSINESS CENTER,101.67643,3.09135
KUCHAI BUSINESS CENTER,101.67595,3.09121
TMN LIAN HOE,101.67958,3.09083
TMN LIAN HOE,101.67942,3.09068
SMK SERI SENTOSA,101.68294,3.09237
SMK SERI SENTOSA,101.68263,3.09197
SK SERI SETIA,101.68447,3.09227
SK SERI SETIA,101.68474,3.09196
ILP KUALA LUMPUR,101.68641,3.09189
ILP KUALA LUMPUR,101.68721,3.09151
KUCHAI LAMA (TIMUR),101.69311,3.08921
KUCHAI LAMA (TIMUR),101.69285,3.08891
KUCHAI LAMA (SELATAN),101.68945,3.08281
TMN BKT INDAH (UTARA),101.68117,3.08066
TMN BKT INDAH (UTARA),101.68093,3.08133
TMN BKT INDAH (SELATAN),101.68142,3.07768
TMN BKT INDAH (SELATAN),101.68119,3.07759
ZON N BDR BARU SRI PETALING (UTARA),101.68228,3.07391
ZON N BDR BARU SRI PETALING (UTARA),101.68197,3.07405
ZON P1 BDR BARU SRI PETALING,101.68256,3.07268
ZON P1 BDR BARU SRI PETALING,101.68239,3.07264
SMK SERI SAUJANA (UTARA),101.68371,3.07022
SK SERI MEGA,101.67055,3.07746
SK SERI MEGA,101.67027,3.07658
TMN YARL (TIMUR),101.67069,3.07533
TMN YARL (TIMUR),101.67038,3.07574
TMN OUG (BARAT),101.67141,3.07416
TMN OUG (BARAT),101.67138,3.07406
PLAZA OUG,101.67044,3.08199
PLAZA OUG,101.67067,3.08213
TMN GEMBIRA (SELATAN),101.68203,3.08412
TMN GEMBIRA (SELATAN),101.68211,3.08417
TMN GEMBIRA (UTARA),101.68195,3.08506
TMN GEMBIRA (UTARA),101.68202,3.08521
TMN CONTINENTAL (SELATAN),101.6816,3.08784
TMN CONTINENTAL (TENGAH),101.68142,3.08871
TMN CONTINENTAL (TIMUR),101.68203,3.0881
TMN CONTINENTAL (UTARA),101.68089,3.09003
TMN CONTINENTAL (UTARA),101.68096,3.0903
BD51 - SK KLANG,101.45055,3.04039
MASJID KG KLANG GATE BARU,101.73945,3.21527
GREEN AVENUE CONDO,101.67432,3.05833
GREEN AVENUE CONDO,101.67397,3.05867
MSN (MAJLIS SUKAN NEGARA),101.68837,3.04986
MSN (MAJLIS SUKAN NEGARA),101.6886,3.05176
STADIUM BUKIT JALIL (BARAT),101.68836,3.05378
STADIUM BUKIT JALIL (BARAT),101.68863,3.05338
TMN SEGAMBUT (TIMUR),101.67755,3.18148
ZON L BDR BARU SRI PETALING (BARAT),101.6861,3.0671
SMK SERI SAUJANA (TIMUR),101.68476,3.0682
ZON F BDR BARU SRI PETALING (BARAT),101.69352,3.0716
ZON F BDR BARU SRI PETALING (BARAT),101.69369,3.0715
ZON G BDR BARU SRI PETALING (UTARA),101.69935,3.06956
ZON G BDR BARU SRI PETALING (UTARA),101.69936,3.06966
ZON H BDR BARU SRI PETALING (UTARA),101.69624,3.06936
ZON H BDR BARU SRI PETALING (UTARA),101.69637,3.06946
ZON G BDR BARU SRI PETALING (TIMUR),101.70073,3.0677
ZON G BDR BARU SRI PETALING (TIMUR),101.70062,3.06766
TMN BKT INTAN PETALING,101.70079,3.06677
TMN BKT INTAN PETALING,101.70067,3.06668
ENDAH RIA CONDOMINIUM,101.6996,3.06419
ENDAH RIA CONDOMINIUM,101.69957,3.0644
ENDAH PROMENEDE,101.6973,3.06397
ENDAH PROMENEDE,101.69724,3.0642
ENDAH PARADE (UTARA),101.69543,3.0638
ENDAH PARADE (UTARA),101.69545,3.06403
THE STORE SRI PETALING,101.69533,3.0687
ZON J BDR BARU SRI PETALING (UTARA),101.69538,3.06988
ZON J BDR BARU SRI PETALING (UTARA),101.69548,3.06986
ZON H BDR BARU SRI PETALING (SELATAN),101.69368,3.06449
ENDAH VILLA CONDOMINIUM (UTARA),101.69182,3.06481
ENDAH VILLA CONDOMINIUM (BARAT),101.69104,3.06431
ENDAH VILLA CONDOMINIUM (BARAT),101.69095,3.06416
PERUMAHAN WANGSA MELATI,101.7431,3.21277
SK BDR BARU SRI PETALING 2,101.68933,3.06657
PUSAT KOMUNITI SRI PETALING,101.68805,3.06658
SUTERA BKT TUNKU,101.68765,3.16515
TIJANI 2 BKT TUNKU,101.68229,3.17095
BKT JALIL LIGHT INTERGRATED BUSINESS PARK,101.66422,3.062
